,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_fnum4,param_fnum3,param_fnum2,param_fnum1,param_epochs,param_do,param_batch_size,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
46,5.706854724884034,0.443759630772694,0.1722421646118164,0.033060551078619445,16,32,64,32,25,0.1,50,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 64, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 50}",0.85,0.85,0.85,0.85,0.9,0.86,0.020000000000000018,95,0.9875,0.9625,1.0,1.0,1.0,0.99,0.014577379737113242
47,18.11971402168274,3.829991490824422,0.19564995765686036,0.03807966554678397,128,128,64,128,25,0.25,25,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 64, 'fnum1': 128, 'epochs': 25, 'do': 0.25, 'batch_size': 25}",0.85,0.9,0.9,0.85,0.9,0.8800000000000001,0.024494897427831803,67,1.0,0.9875,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
48,11.04036478996277,0.157625119520696,0.17810482978820802,0.014878604861191433,32,16,32,128,25,0.1,12,"{'fnum4': 32, 'fnum3': 16, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",1.0,0.85,0.9,0.85,0.85,0.89,0.058309518948453015,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
49,3.4242304801940917,0.11584589018735213,0.1702451229095459,0.016267564805363552,128,32,16,16,25,0.25,50,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 16, 'fnum1': 16, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",0.95,0.95,0.9,0.75,0.85,0.8799999999999999,0.0748331477354788,83,0.8375,0.9625,1.0,0.975,0.975,0.95,0.05755432216610668
50,21.139489269256593,0.008435045836912325,0.20833091735839843,0.0334031741337928,128,128,128,128,25,0,25,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 128, 'fnum1': 128, 'epochs': 25, 'do': 0, 'batch_size': 25}",0.95,0.85,0.95,0.85,0.9,0.9,0.04472135954999579,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
51,12.971089506149292,4.128982315177268,0.157712984085083,0.013438003589282793,128,16,32,128,25,0.1,12,"{'fnum4': 128, 'fnum3': 16, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.95,0.9,0.9,0.85,0.85,0.89,0.03741657386773941,44,1.0,1.0,1.0,1.0,1.0,1.0,0.0
52,4.665001916885376,0.6428739367692006,0.1511383056640625,0.01380891375555881,32,64,16,32,25,0.25,50,"{'fnum4': 32, 'fnum3': 64, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0.25, 'batch_size': 50}",0.85,0.85,0.85,0.7,0.85,0.82,0.06000000000000001,100,0.9625,0.875,0.9125,0.8875,1.0,0.9275,0.047037219305566966
53,8.673777961730957,1.8735125534614567,0.16357207298278809,0.016183641606686505,64,16,128,32,25,0.1,12,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 128, 'fnum1': 32, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.9,0.95,0.9,0.85,0.9,0.9,0.031622776601683784,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
54,9.556799983978271,1.0972429908400032,0.16404409408569337,0.015180779711971348,32,32,128,64,25,0,50,"{'fnum4': 32, 'fnum3': 32, 'fnum2': 128, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",1.0,0.95,0.9,0.85,0.85,0.9099999999999999,0.05830951894845301,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55,3.952107286453247,1.0223847280542135,0.15890378952026368,0.017645314487673695,64,16,16,16,25,0.1,25,"{'fnum4': 64, 'fnum3': 16, 'fnum2': 16, 'fnum1': 16, 'epochs': 25, 'do': 0.1, 'batch_size': 25}",1.0,0.9,0.95,0.8,0.9,0.9099999999999999,0.06633249580710798,13,1.0,0.9875,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
56,4.69052939414978,0.631750627471967,0.17928948402404785,0.020379076071192506,128,32,16,32,25,0,12,"{'fnum4': 128, 'fnum3': 32, 'fnum2': 16, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 12}",0.95,0.95,0.9,0.85,0.9,0.9099999999999999,0.037416573867739396,13,1.0,1.0,1.0,1.0,1.0,1.0,0.0
57,5.559918642044067,0.20623376056508194,0.15576014518737794,0.025763237611508782,16,32,16,64,25,0,50,"{'fnum4': 16, 'fnum3': 32, 'fnum2': 16, 'fnum1': 64, 'epochs': 25, 'do': 0, 'batch_size': 50}",1.0,0.85,0.9,0.85,0.9,0.9,0.05477225575051661,28,1.0,0.9875,1.0,1.0,1.0,0.9974999999999999,0.004999999999999982
58,4.562700366973877,0.6580005382227329,0.1590914249420166,0.019858684494669824,64,32,32,32,25,0,25,"{'fnum4': 64, 'fnum3': 32, 'fnum2': 32, 'fnum1': 32, 'epochs': 25, 'do': 0, 'batch_size': 25}",1.0,0.9,0.9,0.9,0.9,0.9199999999999999,0.03999999999999999,9,1.0,1.0,1.0,1.0,1.0,1.0,0.0
59,15.713865184783936,4.497082618744812,0.1784945011138916,0.012357832590761827,128,128,32,128,25,0.1,12,"{'fnum4': 128, 'fnum3': 128, 'fnum2': 32, 'fnum1': 128, 'epochs': 25, 'do': 0.1, 'batch_size': 12}",0.9,0.9,0.9,0.85,0.85,0.8800000000000001,0.024494897427831803,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
